-1.000000e+00	1.000000e+100	2.500000e+02
-9.000000e-01	-2.315987e+03	2.500000e+02
-8.000000e-01	-2.315987e+03	2.500000e+02
-7.000000e-01	-2.315987e+03	2.500000e+02
-6.000000e-01	-2.315987e+03	2.500000e+02
-5.000000e-01	-2.315987e+03	2.500000e+02
-4.000000e-01	-2.315987e+03	2.500000e+02
-3.000000e-01	-2.315987e+03	2.500000e+02
-2.000000e-01	-2.315987e+03	2.500000e+02
-1.000000e-01	-2.315987e+03	2.500000e+02
-1.387779e-16	-2.315987e+03	2.500000e+02
1.000000e-01	-2.315987e+03	2.500000e+02
2.000000e-01	-2.315987e+03	2.500000e+02
3.000000e-01	-2.315987e+03	2.500000e+02
4.000000e-01	-2.315987e+03	2.500000e+02
5.000000e-01	-2.315987e+03	2.500000e+02
6.000000e-01	-2.315987e+03	2.500000e+02
7.000000e-01	-2.315987e+03	2.500000e+02
8.000000e-01	-2.315987e+03	2.500000e+02
9.000000e-01	-2.315987e+03	2.500000e+02
1.000000e+00	-2.322254e+03	2.500000e+02
-1.000000e+00	1.000000e+100	2.550000e+02
-9.000000e-01	-2.315561e+03	2.550000e+02
-8.000000e-01	-2.315561e+03	2.550000e+02
-7.000000e-01	-2.315561e+03	2.550000e+02
-6.000000e-01	-2.315561e+03	2.550000e+02
-5.000000e-01	-2.315561e+03	2.550000e+02
-4.000000e-01	-2.315561e+03	2.550000e+02
-3.000000e-01	-2.315561e+03	2.550000e+02
-2.000000e-01	-2.315561e+03	2.550000e+02
-1.000000e-01	-2.315561e+03	2.550000e+02
-1.387779e-16	-2.315561e+03	2.550000e+02
1.000000e-01	-2.315561e+03	2.550000e+02
2.000000e-01	-2.315561e+03	2.550000e+02
3.000000e-01	-2.315561e+03	2.550000e+02
4.000000e-01	-2.315561e+03	2.550000e+02
5.000000e-01	-2.315561e+03	2.550000e+02
6.000000e-01	-2.315561e+03	2.550000e+02
7.000000e-01	-2.315561e+03	2.550000e+02
8.000000e-01	-2.315561e+03	2.550000e+02
9.000000e-01	-2.315561e+03	2.550000e+02
1.000000e+00	-2.321657e+03	2.550000e+02
-1.000000e+00	1.000000e+100	2.600000e+02
-9.000000e-01	-2.315135e+03	2.600000e+02
-8.000000e-01	-2.315135e+03	2.600000e+02
-7.000000e-01	-2.315135e+03	2.600000e+02
-6.000000e-01	-2.315135e+03	2.600000e+02
-5.000000e-01	-2.315135e+03	2.600000e+02
-4.000000e-01	-2.315135e+03	2.600000e+02
-3.000000e-01	-2.315135e+03	2.600000e+02
-2.000000e-01	-2.315135e+03	2.600000e+02
-1.000000e-01	-2.315135e+03	2.600000e+02
-1.387779e-16	-2.315135e+03	2.600000e+02
1.000000e-01	-2.315135e+03	2.600000e+02
2.000000e-01	-2.315135e+03	2.600000e+02
3.000000e-01	-2.315135e+03	2.600000e+02
4.000000e-01	-2.315135e+03	2.600000e+02
5.000000e-01	-2.315135e+03	2.600000e+02
6.000000e-01	-2.315135e+03	2.600000e+02
7.000000e-01	-2.315135e+03	2.600000e+02
8.000000e-01	-2.315135e+03	2.600000e+02
9.000000e-01	-2.315135e+03	2.600000e+02
1.000000e+00	-2.321059e+03	2.600000e+02
-1.000000e+00	1.000000e+100	2.650000e+02
-9.000000e-01	-2.314709e+03	2.650000e+02
-8.000000e-01	-2.314709e+03	2.650000e+02
-7.000000e-01	-2.314709e+03	2.650000e+02
-6.000000e-01	-2.314709e+03	2.650000e+02
-5.000000e-01	-2.314709e+03	2.650000e+02
-4.000000e-01	-2.314709e+03	2.650000e+02
-3.000000e-01	-2.314709e+03	2.650000e+02
-2.000000e-01	-2.314709e+03	2.650000e+02
-1.000000e-01	-2.314709e+03	2.650000e+02
-1.387779e-16	-2.314709e+03	2.650000e+02
1.000000e-01	-2.314709e+03	2.650000e+02
2.000000e-01	-2.314709e+03	2.650000e+02
3.000000e-01	-2.314709e+03	2.650000e+02
4.000000e-01	-2.314709e+03	2.650000e+02
5.000000e-01	-2.314709e+03	2.650000e+02
6.000000e-01	-2.314709e+03	2.650000e+02
7.000000e-01	-2.314709e+03	2.650000e+02
8.000000e-01	-2.314709e+03	2.650000e+02
9.000000e-01	-2.314709e+03	2.650000e+02
1.000000e+00	-2.320462e+03	2.650000e+02
-1.000000e+00	1.000000e+100	2.700000e+02
-9.000000e-01	-2.314282e+03	2.700000e+02
-8.000000e-01	-2.314282e+03	2.700000e+02
-7.000000e-01	-2.314282e+03	2.700000e+02
-6.000000e-01	-2.314282e+03	2.700000e+02
-5.000000e-01	-2.314282e+03	2.700000e+02
-4.000000e-01	-2.314282e+03	2.700000e+02
-3.000000e-01	-2.314282e+03	2.700000e+02
-2.000000e-01	-2.314282e+03	2.700000e+02
-1.000000e-01	-2.314282e+03	2.700000e+02
-1.387779e-16	-2.314282e+03	2.700000e+02
1.000000e-01	-2.314282e+03	2.700000e+02
2.000000e-01	-2.314282e+03	2.700000e+02
3.000000e-01	-2.314282e+03	2.700000e+02
4.000000e-01	-2.314282e+03	2.700000e+02
5.000000e-01	-2.314282e+03	2.700000e+02
6.000000e-01	-2.314282e+03	2.700000e+02
7.000000e-01	-2.314282e+03	2.700000e+02
8.000000e-01	-2.314282e+03	2.700000e+02
9.000000e-01	-2.314282e+03	2.700000e+02
1.000000e+00	-2.319865e+03	2.700000e+02
-1.000000e+00	1.000000e+100	2.750000e+02
-9.000000e-01	-2.313856e+03	2.750000e+02
-8.000000e-01	-2.313856e+03	2.750000e+02
-7.000000e-01	-2.313856e+03	2.750000e+02
-6.000000e-01	-2.313856e+03	2.750000e+02
-5.000000e-01	-2.313856e+03	2.750000e+02
-4.000000e-01	-2.313856e+03	2.750000e+02
-3.000000e-01	-2.313856e+03	2.750000e+02
-2.000000e-01	-2.313856e+03	2.750000e+02
-1.000000e-01	-2.313856e+03	2.750000e+02
-1.387779e-16	-2.313856e+03	2.750000e+02
1.000000e-01	-2.313856e+03	2.750000e+02
2.000000e-01	-2.313856e+03	2.750000e+02
3.000000e-01	-2.313856e+03	2.750000e+02
4.000000e-01	-2.313856e+03	2.750000e+02
5.000000e-01	-2.313856e+03	2.750000e+02
6.000000e-01	-2.313856e+03	2.750000e+02
7.000000e-01	-2.313856e+03	2.750000e+02
8.000000e-01	-2.313856e+03	2.750000e+02
9.000000e-01	-2.313856e+03	2.750000e+02
1.000000e+00	-2.319267e+03	2.750000e+02
-1.000000e+00	1.000000e+100	2.800000e+02
-9.000000e-01	-2.313430e+03	2.800000e+02
-8.000000e-01	-2.313430e+03	2.800000e+02
-7.000000e-01	-2.313430e+03	2.800000e+02
-6.000000e-01	-2.313430e+03	2.800000e+02
-5.000000e-01	-2.313430e+03	2.800000e+02
-4.000000e-01	-2.313430e+03	2.800000e+02
-3.000000e-01	-2.313430e+03	2.800000e+02
-2.000000e-01	-2.313430e+03	2.800000e+02
-1.000000e-01	-2.313430e+03	2.800000e+02
-1.387779e-16	-2.313430e+03	2.800000e+02
1.000000e-01	-2.313430e+03	2.800000e+02
2.000000e-01	-2.313430e+03	2.800000e+02
3.000000e-01	-2.313430e+03	2.800000e+02
4.000000e-01	-2.313430e+03	2.800000e+02
5.000000e-01	-2.313430e+03	2.800000e+02
6.000000e-01	-2.313430e+03	2.800000e+02
7.000000e-01	-2.313430e+03	2.800000e+02
8.000000e-01	-2.313430e+03	2.800000e+02
9.000000e-01	-2.313430e+03	2.800000e+02
1.000000e+00	-2.318670e+03	2.800000e+02
-1.000000e+00	1.000000e+100	2.850000e+02
-9.000000e-01	-2.313004e+03	2.850000e+02
-8.000000e-01	-2.313004e+03	2.850000e+02
-7.000000e-01	-2.313004e+03	2.850000e+02
-6.000000e-01	-2.313004e+03	2.850000e+02
-5.000000e-01	-2.313004e+03	2.850000e+02
-4.000000e-01	-2.313004e+03	2.850000e+02
-3.000000e-01	-2.313004e+03	2.850000e+02
-2.000000e-01	-2.313004e+03	2.850000e+02
-1.000000e-01	-2.313004e+03	2.850000e+02
-1.387779e-16	-2.313004e+03	2.850000e+02
1.000000e-01	-2.313004e+03	2.850000e+02
2.000000e-01	-2.313004e+03	2.850000e+02
3.000000e-01	-2.313004e+03	2.850000e+02
4.000000e-01	-2.313004e+03	2.850000e+02
5.000000e-01	-2.313004e+03	2.850000e+02
6.000000e-01	-2.313004e+03	2.850000e+02
7.000000e-01	-2.313004e+03	2.850000e+02
8.000000e-01	-2.313004e+03	2.850000e+02
9.000000e-01	-2.313004e+03	2.850000e+02
1.000000e+00	-2.318073e+03	2.850000e+02
-1.000000e+00	1.000000e+100	2.900000e+02
-9.000000e-01	-2.312577e+03	2.900000e+02
-8.000000e-01	-2.312577e+03	2.900000e+02
-7.000000e-01	-2.312577e+03	2.900000e+02
-6.000000e-01	-2.312577e+03	2.900000e+02
-5.000000e-01	-2.312577e+03	2.900000e+02
-4.000000e-01	-2.312577e+03	2.900000e+02
-3.000000e-01	-2.312577e+03	2.900000e+02
-2.000000e-01	-2.312577e+03	2.900000e+02
-1.000000e-01	-2.312577e+03	2.900000e+02
-1.387779e-16	-2.312577e+03	2.900000e+02
1.000000e-01	-2.312577e+03	2.900000e+02
2.000000e-01	-2.312577e+03	2.900000e+02
3.000000e-01	-2.312577e+03	2.900000e+02
4.000000e-01	-2.312577e+03	2.900000e+02
5.000000e-01	-2.312577e+03	2.900000e+02
6.000000e-01	-2.312577e+03	2.900000e+02
7.000000e-01	-2.312577e+03	2.900000e+02
8.000000e-01	-2.312577e+03	2.900000e+02
9.000000e-01	-2.312577e+03	2.900000e+02
1.000000e+00	-2.317476e+03	2.900000e+02
-1.000000e+00	1.000000e+100	2.950000e+02
-9.000000e-01	-2.312151e+03	2.950000e+02
-8.000000e-01	-2.312151e+03	2.950000e+02
-7.000000e-01	-2.312151e+03	2.950000e+02
-6.000000e-01	-2.312151e+03	2.950000e+02
-5.000000e-01	-2.312151e+03	2.950000e+02
-4.000000e-01	-2.312151e+03	2.950000e+02
-3.000000e-01	-2.312151e+03	2.950000e+02
-2.000000e-01	-2.312151e+03	2.950000e+02
-1.000000e-01	-2.312151e+03	2.950000e+02
-1.387779e-16	-2.312151e+03	2.950000e+02
1.000000e-01	-2.312151e+03	2.950000e+02
2.000000e-01	-2.312151e+03	2.950000e+02
3.000000e-01	-2.312151e+03	2.950000e+02
4.000000e-01	-2.312151e+03	2.950000e+02
5.000000e-01	-2.312151e+03	2.950000e+02
6.000000e-01	-2.312151e+03	2.950000e+02
7.000000e-01	-2.312151e+03	2.950000e+02
8.000000e-01	-2.312151e+03	2.950000e+02
9.000000e-01	-2.312151e+03	2.950000e+02
1.000000e+00	-2.316878e+03	2.950000e+02
-1.000000e+00	1.000000e+100	3.000000e+02
-9.000000e-01	-2.311725e+03	3.000000e+02
-8.000000e-01	-2.311725e+03	3.000000e+02
-7.000000e-01	-2.311725e+03	3.000000e+02
-6.000000e-01	-2.311725e+03	3.000000e+02
-5.000000e-01	-2.311725e+03	3.000000e+02
-4.000000e-01	-2.311725e+03	3.000000e+02
-3.000000e-01	-2.311725e+03	3.000000e+02
-2.000000e-01	-2.311725e+03	3.000000e+02
-1.000000e-01	-2.311725e+03	3.000000e+02
-1.387779e-16	-2.311725e+03	3.000000e+02
1.000000e-01	-2.311725e+03	3.000000e+02
2.000000e-01	-2.311725e+03	3.000000e+02
3.000000e-01	-2.311725e+03	3.000000e+02
4.000000e-01	-2.311725e+03	3.000000e+02
5.000000e-01	-2.311725e+03	3.000000e+02
6.000000e-01	-2.311725e+03	3.000000e+02
7.000000e-01	-2.311725e+03	3.000000e+02
8.000000e-01	-2.311725e+03	3.000000e+02
9.000000e-01	-2.311725e+03	3.000000e+02
1.000000e+00	-2.316281e+03	3.000000e+02
-1.000000e+00	1.000000e+100	3.050000e+02
-9.000000e-01	-2.311299e+03	3.050000e+02
-8.000000e-01	-2.311299e+03	3.050000e+02
-7.000000e-01	-2.311299e+03	3.050000e+02
-6.000000e-01	-2.311299e+03	3.050000e+02
-5.000000e-01	-2.311299e+03	3.050000e+02
-4.000000e-01	-2.311299e+03	3.050000e+02
-3.000000e-01	-2.311299e+03	3.050000e+02
-2.000000e-01	-2.311299e+03	3.050000e+02
-1.000000e-01	-2.311299e+03	3.050000e+02
-1.387779e-16	-2.311299e+03	3.050000e+02
1.000000e-01	-2.311299e+03	3.050000e+02
2.000000e-01	-2.311299e+03	3.050000e+02
3.000000e-01	-2.311299e+03	3.050000e+02
4.000000e-01	-2.311299e+03	3.050000e+02
5.000000e-01	-2.311299e+03	3.050000e+02
6.000000e-01	-2.311299e+03	3.050000e+02
7.000000e-01	-2.311299e+03	3.050000e+02
8.000000e-01	-2.311299e+03	3.050000e+02
9.000000e-01	-2.311299e+03	3.050000e+02
1.000000e+00	-2.315684e+03	3.050000e+02
-1.000000e+00	1.000000e+100	3.100000e+02
-9.000000e-01	-2.310873e+03	3.100000e+02
-8.000000e-01	-2.310873e+03	3.100000e+02
-7.000000e-01	-2.310873e+03	3.100000e+02
-6.000000e-01	-2.310873e+03	3.100000e+02
-5.000000e-01	-2.310873e+03	3.100000e+02
-4.000000e-01	-2.310873e+03	3.100000e+02
-3.000000e-01	-2.310873e+03	3.100000e+02
-2.000000e-01	-2.310873e+03	3.100000e+02
-1.000000e-01	-2.310873e+03	3.100000e+02
-1.387779e-16	-2.310873e+03	3.100000e+02
1.000000e-01	-2.310873e+03	3.100000e+02
2.000000e-01	-2.310873e+03	3.100000e+02
3.000000e-01	-2.310873e+03	3.100000e+02
4.000000e-01	-2.310873e+03	3.100000e+02
5.000000e-01	-2.310873e+03	3.100000e+02
6.000000e-01	-2.310873e+03	3.100000e+02
7.000000e-01	-2.310873e+03	3.100000e+02
8.000000e-01	-2.310873e+03	3.100000e+02
9.000000e-01	-2.310873e+03	3.100000e+02
1.000000e+00	-2.315086e+03	3.100000e+02
-1.000000e+00	1.000000e+100	3.150000e+02
-9.000000e-01	-2.310446e+03	3.150000e+02
-8.000000e-01	-2.310446e+03	3.150000e+02
-7.000000e-01	-2.310446e+03	3.150000e+02
-6.000000e-01	-2.310446e+03	3.150000e+02
-5.000000e-01	-2.310446e+03	3.150000e+02
-4.000000e-01	-2.310446e+03	3.150000e+02
-3.000000e-01	-2.310446e+03	3.150000e+02
-2.000000e-01	-2.310446e+03	3.150000e+02
-1.000000e-01	-2.310446e+03	3.150000e+02
-1.387779e-16	-2.310446e+03	3.150000e+02
1.000000e-01	-2.310446e+03	3.150000e+02
2.000000e-01	-2.310446e+03	3.150000e+02
3.000000e-01	-2.310446e+03	3.150000e+02
4.000000e-01	-2.310446e+03	3.150000e+02
5.000000e-01	-2.310446e+03	3.150000e+02
6.000000e-01	-2.310446e+03	3.150000e+02
7.000000e-01	-2.310446e+03	3.150000e+02
8.000000e-01	-2.310446e+03	3.150000e+02
9.000000e-01	-2.310446e+03	3.150000e+02
1.000000e+00	-2.314489e+03	3.150000e+02
-1.000000e+00	1.000000e+100	3.200000e+02
-9.000000e-01	-2.310020e+03	3.200000e+02
-8.000000e-01	-2.310020e+03	3.200000e+02
-7.000000e-01	-2.310020e+03	3.200000e+02
-6.000000e-01	-2.310020e+03	3.200000e+02
-5.000000e-01	-2.310020e+03	3.200000e+02
-4.000000e-01	-2.310020e+03	3.200000e+02
-3.000000e-01	-2.310020e+03	3.200000e+02
-2.000000e-01	-2.310020e+03	3.200000e+02
-1.000000e-01	-2.310020e+03	3.200000e+02
-1.387779e-16	-2.310020e+03	3.200000e+02
1.000000e-01	-2.310020e+03	3.200000e+02
2.000000e-01	-2.310020e+03	3.200000e+02
3.000000e-01	-2.310020e+03	3.200000e+02
4.000000e-01	-2.310020e+03	3.200000e+02
5.000000e-01	-2.310020e+03	3.200000e+02
6.000000e-01	-2.310020e+03	3.200000e+02
7.000000e-01	-2.310020e+03	3.200000e+02
8.000000e-01	-2.310020e+03	3.200000e+02
9.000000e-01	-2.310020e+03	3.200000e+02
1.000000e+00	-2.313892e+03	3.200000e+02
-1.000000e+00	1.000000e+100	3.250000e+02
-9.000000e-01	-2.309594e+03	3.250000e+02
-8.000000e-01	-2.309594e+03	3.250000e+02
-7.000000e-01	-2.309594e+03	3.250000e+02
-6.000000e-01	-2.309594e+03	3.250000e+02
-5.000000e-01	-2.309594e+03	3.250000e+02
